eth.src,eth.dst,frame.len,time_interval,time_increment,label
0,1,718,0.000631,5.229497,1
0,1,1220,0.001479,5.230976,1
0,1,1514,6.7e-05,5.231043,1
0,1,1514,0.0,5.231043,1
0,1,1514,0.0,5.231043,1
0,1,1514,0.0,5.231043,1
0,1,1514,0.0,5.231043,1
0,1,1514,0.0,5.231043,1
0,1,1514,0.0,5.231043,1
0,1,190,0.0,5.231043,1
1,0,60,0.000216,5.231259,1
0,1,277,0.000315,5.231574,1
0,1,137,0.000795,5.232369,1
0,1,420,3.9e-05,5.232408,1
1,0,60,0.000181,5.232589,1
1,0,1466,0.0,5.232589,1
1,0,1466,0.0,5.232589,1
1,0,854,0.0,5.232589,1
0,1,54,8.9e-05,5.232678,1
0,1,1183,0.001464,5.234142,1
1,0,60,0.001806,5.235948,1
1,0,60,0.000265,5.236213,1
0,1,1231,0.00022,5.236433,1
0,1,118,0.002181,5.238614,1
0,1,146,0.000367,5.238981,1
0,1,522,0.000136,5.239117,1
1,0,60,0.004166,5.243283,1
1,0,60,0.0,5.243283,1
1,0,60,0.0,5.243283,1
1,0,223,0.000891,5.244174,1
0,1,54,3.4e-05,5.244208,1
1,0,92,0.000432,5.24464,1
1,0,223,0.0,5.24464,1
1,0,92,0.0,5.24464,1
1,0,60,0.0,5.24464,1
1,0,60,0.0,5.24464,1
0,1,54,6.4e-05,5.244704,1
0,1,96,0.000245,5.244949,1
1,0,248,0.002475,5.247424,1
1,0,66,0.000951,5.248375,1
1,0,66,0.0,5.248375,1
1,0,212,0.0,5.248375,1
1,0,128,0.0,5.248375,1
0,1,54,4e-05,5.248415,1
0,1,85,0.000167,5.248582,1
1,0,60,0.000111,5.248693,1
1,0,85,0.0,5.248693,1
1,0,262,0.001117,5.24981,1
0,1,54,9e-06,5.249819,1
1,0,66,0.000371,5.25019,1
0,1,54,6.7e-05,5.250257,1
0,1,571,0.000315,5.250572,1
0,1,263,0.000192,5.250764,1
0,1,263,2.5e-05,5.250789,1
0,1,263,1.6e-05,5.250805,1
1,0,62,0.002976,5.253781,1
0,1,54,0.000115,5.253896,1
0,1,54,0.000285,5.254181,1
0,1,571,0.00039,5.254571,1
1,0,525,0.003632,5.258203,1
1,0,105,0.0,5.258203,1
0,1,105,0.000309,5.258512,1
1,0,60,0.002779,5.261291,1
1,0,640,0.000856,5.262147,1
1,0,85,0.0,5.262147,1
0,1,54,2.8e-05,5.262175,1
0,1,85,0.000191,5.262366,1
1,0,105,0.000752,5.263118,1
0,1,756,0.000259,5.263377,1
1,0,74,0.00049,5.263867,1
1,0,113,0.004993,5.26886,1
1,0,799,0.00112,5.26998,1
1,0,257,0.000155,5.270135,1
1,0,90,0.0,5.270135,1
1,0,220,0.0,5.270135,1
0,1,74,9.2e-05,5.270227,1
1,0,129,0.00018,5.270407,1
0,1,738,0.00172,5.272127,1
0,1,731,0.000221,5.272348,1
1,0,113,0.002818,5.275166,1
1,0,274,0.000333,5.275499,1
0,1,74,2.9e-05,5.275528,1
0,1,66,0.000454,5.275982,1
1,0,66,0.000486,5.276468,1
0,1,54,6e-05,5.276528,1
0,1,571,0.000433,5.276961,1
1,0,402,0.002268,5.279229,1
0,1,730,0.001339,5.280568,1
1,0,60,0.004421,5.284989,1
1,0,105,0.000698,5.285687,1
1,0,504,0.002381,5.288068,1
1,0,1514,0.000677,5.288745,1
1,0,1514,0.0,5.288745,1
1,0,275,0.0,5.288745,1
1,0,60,0.0,5.288745,1
0,1,54,0.000113,5.288858,1
0,1,54,0.000695,5.289553,1
1,0,1514,0.001435,5.290988,1
1,0,1396,0.000448,5.291436,1
0,1,54,2.8e-05,5.291464,1
1,0,60,0.000393,5.291857,1
1,0,1514,0.0,5.291857,1
1,0,1514,0.0,5.291857,1
0,1,54,6.1e-05,5.291918,1
1,0,1514,0.00028,5.292198,1
1,0,1127,0.0,5.292198,1
0,1,54,5.9e-05,5.292257,1
0,1,180,0.001637,5.293894,1
0,1,153,0.000346,5.29424,1
0,1,519,0.000121,5.294361,1
0,1,259,0.000129,5.29449,1
1,0,562,0.00396,5.29845,1
0,1,263,0.001139,5.299589,1
1,0,60,6.1e-05,5.29965,1
0,1,263,4e-05,5.29969,1
0,1,263,2.7e-05,5.299717,1
1,0,60,0.001011,5.300728,1
1,0,60,0.000919,5.301647,1
1,0,60,0.0,5.301647,1
1,0,910,0.000462,5.302109,1
1,0,158,0.000826,5.302935,1
0,1,833,0.000337,5.303272,1
1,0,248,0.0001,5.303372,1
0,1,54,3.8e-05,5.30341,1
1,0,727,0.004442,5.307852,1
0,1,93,0.000489,5.308341,1
0,1,746,0.000594,5.308935,1
1,0,60,0.002204,5.311139,1
1,0,74,4.7e-05,5.311186,1
1,0,655,0.000516,5.311702,1
1,0,105,0.0,5.311702,1
0,1,54,5.5e-05,5.311757,1
1,0,60,0.00354,5.315297,1
1,0,74,0.000229,5.315526,1
1,0,1450,0.001252,5.316778,1
1,0,1450,0.0,5.316778,1
1,0,113,0.0,5.316778,1
0,1,74,4.7e-05,5.316825,1
1,0,66,0.000658,5.317483,1
0,1,54,7.6e-05,5.317559,1
1,0,270,0.000107,5.317666,1
0,1,74,4.8e-05,5.317714,1
0,1,571,0.000406,5.31812,1
1,0,96,0.000271,5.318391,1
0,1,54,0.000475,5.318866,1
0,1,54,0.001227,5.320093,1
1,0,234,0.001501,5.321594,1
0,1,74,0.000169,5.321763,1
1,0,1450,0.001724,5.323487,1
1,0,1450,0.0,5.323487,1
0,1,74,5.3e-05,5.32354,1
1,0,60,0.000231,5.323771,1
1,0,1514,0.0,5.323771,1
1,0,1514,0.0,5.323771,1
0,1,54,5.1e-05,5.323822,1
1,0,113,8e-05,5.323902,1
1,0,270,0.0,5.323902,1
0,1,74,5.5e-05,5.323957,1
1,0,1514,0.000365,5.324322,1
1,0,490,0.0,5.324322,1
0,1,54,6.4e-05,5.324386,1
0,1,66,5.4e-05,5.32444,1
1,0,1450,0.000897,5.325337,1
1,0,1450,0.000503,5.32584,1
0,1,74,2.9e-05,5.325869,1
0,1,180,0.000198,5.326067,1
0,1,153,0.000131,5.326198,1
0,1,531,7.6e-05,5.326274,1
1,0,923,0.000789,5.327063,1
1,0,60,0.000461,5.327524,1
0,1,732,0.000639,5.328163,1
1,0,1450,0.002989,5.331152,1
1,0,1450,0.000986,5.332138,1
0,1,74,2.9e-05,5.332167,1
1,0,1450,0.003514,5.335681,1
1,0,1195,0.000526,5.336207,1
1,0,1514,0.000412,5.336619,1
1,0,1514,0.0,5.336619,1
1,0,1514,0.0,5.336619,1
1,0,655,0.0,5.336619,1
0,1,105,0.000138,5.336757,1
0,1,105,6.9e-05,5.336826,1
1,0,1450,0.00221,5.339036,1
0,1,74,8.2e-05,5.339118,1
0,1,1219,0.004769,5.343887,1
0,1,1514,0.000107,5.343994,1
0,1,978,0.0,5.343994,1
1,0,562,0.00029,5.344284,1
1,0,60,0.0,5.344284,1
1,0,1514,0.0,5.344284,1
1,0,1514,0.0,5.344284,1
0,1,54,0.000104,5.344388,1
1,0,1450,4.9e-05,5.344437,1
0,1,110,5.7e-05,5.344494,1
0,1,110,0.000105,5.344599,1
0,1,109,0.000555,5.345154,1
1,0,1514,0.001608,5.346762,1
1,0,60,0.0,5.346762,1
1,0,225,0.0,5.346762,1
1,0,132,0.0,5.346762,1
1,0,1255,0.0,5.346762,1
1,0,1034,0.0,5.346762,1
1,0,92,0.0,5.346762,1
1,0,987,0.0,5.346762,1
1,0,562,0.0,5.346762,1
0,1,54,0.000189,5.346951,1
0,1,54,4.8e-05,5.346999,1
0,1,54,0.000479,5.347478,1
1,0,60,0.000315,5.347793,1
0,1,54,0.000331,5.348124,1
0,1,54,5.7e-05,5.348181,1
0,1,54,0.00038,5.348561,1
0,1,54,0.000697,5.349258,1
0,1,54,7.7e-05,5.349335,1
1,0,1450,0.000635,5.34997,1
1,0,1450,0.0,5.34997,1
0,1,74,6.5e-05,5.350035,1
0,1,92,8.1e-05,5.350116,1
0,1,96,3e-05,5.350146,1
0,1,96,4.9e-05,5.350195,1
1,0,66,0.000917,5.351112,1
0,1,54,9.1e-05,5.351203,1
0,1,571,0.000335,5.351538,1
1,0,1450,0.000701,5.352239,1
1,0,1450,0.0,5.352239,1
0,1,74,6.9e-05,5.352308,1
1,0,1450,0.004901,5.357209,1
1,0,410,0.0,5.357209,1
0,1,74,7.9e-05,5.357288,1
0,1,263,0.000404,5.357692,1
0,1,263,3.8e-05,5.35773,1
0,1,263,1.6e-05,5.357746,1
0,1,180,0.003525,5.361271,1
0,1,262,0.000702,5.361973,1
0,1,262,3.3e-05,5.362006,1
0,1,263,1.8e-05,5.362024,1
1,0,60,0.001626,5.36365,1
1,0,60,0.00112,5.36477,1
1,0,1514,0.000851,5.365621,1
1,0,74,0.000141,5.365762,1
1,0,1514,0.000353,5.366115,1
1,0,1514,0.0,5.366115,1
1,0,130,0.0,5.366115,1
0,1,54,4.6e-05,5.366161,1
1,0,105,6.8e-05,5.366229,1
0,1,118,0.001095,5.367324,1
0,1,54,3.2e-05,5.367356,1
1,0,66,0.002585,5.369941,1
0,1,54,0.000212,5.370153,1
0,1,571,0.000322,5.370475,1
1,0,74,0.003397,5.373872,1
1,0,1514,0.00434,5.378212,1
1,0,1514,0.0,5.378212,1
1,0,1514,0.0,5.378212,1
0,1,105,0.000243,5.378455,1
0,1,105,5.8e-05,5.378513,1
1,0,1514,4.9e-05,5.378562,1
1,0,1514,0.000513,5.379075,1
1,0,961,0.0,5.379075,1
1,0,74,0.0,5.379075,1
1,0,1514,0.0,5.379075,1
1,0,1514,0.0,5.379075,1
0,1,105,0.000124,5.379199,1
0,1,105,5.9e-05,5.379258,1
1,0,1514,0.000221,5.379479,1
1,0,1514,0.0,5.379479,1
1,0,1514,0.0,5.379479,1
1,0,1133,0.0,5.379479,1
0,1,105,0.000136,5.379615,1
0,1,105,3.9e-05,5.379654,1
1,0,95,0.000254,5.379908,1
1,0,323,0.000426,5.380334,1
1,0,91,0.0,5.380334,1
1,0,281,0.0,5.380334,1
1,0,90,0.0,5.380334,1
1,0,310,0.0,5.380334,1
0,1,74,4.9e-05,5.380383,1
1,0,377,0.000502,5.380885,1
1,0,562,0.000401,5.381286,1
0,1,54,6.2e-05,5.381348,1
0,1,105,0.00017,5.381518,1
1,0,113,0.000437,5.381955,1
0,1,375,0.000574,5.382529,1
0,1,529,5.2e-05,5.382581,1
0,1,177,2e-05,5.382601,1
1,0,273,0.00037,5.382971,1
0,1,74,4.4e-05,5.383015,1
1,0,96,0.000276,5.383291,1
1,0,256,0.0,5.383291,1
0,1,74,3.6e-05,5.383327,1
1,0,85,0.001369,5.384696,1
1,0,60,0.000328,5.385024,1
1,0,113,0.001798,5.386822,1
1,0,303,0.000334,5.387156,1
0,1,74,2.9e-05,5.387185,1
0,1,54,0.000792,5.387977,1
1,0,60,0.000679,5.388656,1
1,0,1514,0.000674,5.38933,1
1,0,1514,0.0,5.38933,1
0,1,105,0.000206,5.389536,1
1,0,1514,0.000121,5.389657,1
1,0,1514,0.0,5.389657,1
1,0,1514,0.0,5.389657,1
1,0,742,0.0,5.389657,1
0,1,105,0.000142,5.389799,1
0,1,105,3.7e-05,5.389836,1
1,0,60,0.006922,5.396758,1
1,0,60,0.000828,5.397586,1
1,0,60,0.0,5.397586,1
1,0,60,0.0,5.397586,1
1,0,562,0.0,5.397586,1
0,1,54,5.8e-05,5.397644,1
1,0,312,0.000767,5.398411,1
1,0,132,0.0,5.398411,1
1,0,729,0.0,5.398411,1
0,1,54,7.3e-05,5.398484,1
0,1,92,0.000275,5.398759,1
1,0,60,0.000454,5.399213,1
1,0,60,0.000713,5.399926,1
1,0,60,0.000646,5.400572,1
1,0,60,0.005417,5.405989,1
1,0,60,0.002434,5.408423,1
1,0,103,0.001128,5.409551,1
1,0,74,0.000131,5.409682,1
1,0,1294,0.000679,5.410361,1
1,0,1294,0.000568,5.410929,1
1,0,1294,0.0,5.410929,1
1,0,1294,0.0,5.410929,1
0,1,74,4.6e-05,5.410975,1
1,0,655,0.000472,5.411447,1
1,0,105,0.0,5.411447,1
0,1,54,3.8e-05,5.411485,1
1,0,1294,0.000291,5.411776,1
1,0,1294,0.0,5.411776,1
0,1,74,3e-05,5.411806,1
1,0,1294,0.000997,5.412803,1
1,0,1294,0.0,5.412803,1
0,1,74,6.6e-05,5.412869,1
1,0,60,0.004375,5.417244,1
1,0,225,0.0,5.417244,1
1,0,123,0.0,5.417244,1
1,0,1454,0.0,5.417244,1
1,0,1418,0.0,5.417244,1
1,0,707,0.0,5.417244,1
0,1,54,0.000114,5.417358,1
0,1,54,7e-05,5.417428,1
1,0,1294,3.4e-05,5.417462,1
1,0,1294,0.0,5.417462,1
0,1,74,3.7e-05,5.417499,1
1,0,1294,0.001039,5.418538,1
1,0,1294,0.0,5.418538,1
1,0,1294,0.0,5.418538,1
1,0,1294,0.0,5.418538,1
0,1,74,6.6e-05,5.418604,1
0,1,204,0.000796,5.4194,1
0,1,109,0.001177,5.420577,1
1,0,1294,0.015793,5.43637,1
1,0,1294,0.0,5.43637,1
1,0,1294,0.0,5.43637,1
0,1,86,5.8e-05,5.436428,1
1,0,60,0.002043,5.438471,1
1,0,1294,0.000653,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,1294,0.0,5.439124,1
1,0,463,0.0,5.439124,1
1,0,1514,0.0,5.439124,1
1,0,1514,0.0,5.439124,1
1,0,1514,0.0,5.439124,1
1,0,1514,0.0,5.439124,1
1,0,1514,0.0,5.439124,1
0,1,86,5e-05,5.439174,1
0,1,86,9.6e-05,5.43927,1
0,1,105,0.000147,5.439417,1
0,1,105,4.2e-05,5.439459,1
1,0,107,0.009659,5.449118,1
1,0,1514,0.0,5.449118,1
1,0,1514,0.0,5.449118,1
1,0,1514,0.0,5.449118,1
1,0,1514,0.0,5.449118,1
0,1,107,0.000191,5.449309,1
0,1,108,5.6e-05,5.449365,1
0,1,108,2.1e-05,5.449386,1
0,1,108,1.8e-05,5.449404,1
1,0,1514,0.001612,5.451016,1
1,0,1402,0.0,5.451016,1
0,1,108,0.000187,5.451203,1
1,0,1294,0.003738,5.454941,1
0,1,74,0.000119,5.45506,1
0,1,54,0.003922,5.458982,1
1,0,1514,0.003251,5.462233,1
0,1,106,0.000169,5.462402,1
0,1,170,0.00027,5.462672,1
0,1,169,0.000161,5.462833,1
1,0,105,1.8e-05,5.462851,1
0,1,166,8e-06,5.462859,1
0,1,475,1.9e-05,5.462878,1
0,1,648,7.9e-05,5.462957,1
1,0,60,0.001836,5.464793,1
1,0,129,0.004946,5.469739,1
1,0,74,0.008834,5.478573,1
1,0,1294,0.002176,5.480749,1
1,0,407,0.0,5.480749,1
0,1,74,6.8e-05,5.480817,1
1,0,1294,0.000281,5.481098,1
0,1,74,2.7e-05,5.481125,1
0,1,109,0.000244,5.481369,1
1,0,1294,0.000641,5.48201,1
1,0,1294,0.0,5.48201,1
1,0,1294,0.0,5.48201,1
1,0,1294,0.0,5.48201,1
1,0,698,0.0,5.48201,1
0,1,74,0.000139,5.482149,1
1,0,74,0.00013,5.482279,1
1,0,1294,0.002092,5.484371,1
0,1,74,4.4e-05,5.484415,1
1,0,1294,0.000787,5.485202,1
1,0,302,0.0,5.485202,1
0,1,74,6e-05,5.485262,1
1,0,1294,0.000474,5.485736,1
1,0,1294,0.0,5.485736,1
1,0,1294,0.0,5.485736,1
1,0,1294,0.0,5.485736,1
1,0,1294,0.0,5.485736,1
1,0,1294,0.0,5.485736,1
1,0,1294,0.0,5.485736,1
1,0,1294,0.0,5.485736,1
0,1,74,7.6e-05,5.485812,1
1,0,1294,0.000389,5.486201,1
1,0,1294,0.0,5.486201,1
0,1,74,3.5e-05,5.486236,1
0,1,107,0.001958,5.488194,1
1,0,1294,2.6e-05,5.48822,1
1,0,1294,0.0,5.48822,1
1,0,1294,0.0,5.48822,1
1,0,1294,0.0,5.48822,1
0,1,74,0.000234,5.488454,1
1,0,1514,0.003109,5.491563,1
1,0,1294,0.000324,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
1,0,1294,0.0,5.491887,1
0,1,74,8.1e-05,5.491968,1
1,0,1514,0.000446,5.492414,1
1,0,1230,0.0,5.492414,1
1,0,123,0.0,5.492414,1
0,1,54,3.1e-05,5.492445,1
0,1,118,0.001358,5.493803,1
1,0,1294,0.000101,5.493904,1
1,0,1294,0.0,5.493904,1
1,0,1294,0.0,5.493904,1
1,0,1193,0.0,5.493904,1
0,1,74,4.3e-05,5.493947,1
1,0,1294,0.015697,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
1,0,1294,0.0,5.509644,1
0,1,74,0.000104,5.509748,1
1,0,1294,0.00272,5.512468,1
1,0,1294,0.0,5.512468,1
1,0,1294,0.0,5.512468,1
1,0,1294,0.0,5.512468,1
0,1,74,6.4e-05,5.512532,1
1,0,1294,0.001516,5.514048,1
1,0,1294,0.0,5.514048,1
1,0,1294,0.0,5.514048,1
1,0,1294,0.0,5.514048,1
1,0,1294,0.0,5.514048,1
1,0,1294,0.0,5.514048,1
1,0,1294,0.0,5.514048,1
1,0,1294,0.0,5.514048,1
0,1,74,3.7e-05,5.514085,1
1,0,1294,0.000986,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
1,0,1294,0.0,5.515071,1
0,1,86,4.1e-05,5.515112,1
1,0,1294,0.000746,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,367,0.0,5.515858,1
1,0,74,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,1294,0.0,5.515858,1
1,0,924,0.0,5.515858,1
0,1,86,5.3e-05,5.515911,1
0,1,86,1.7e-05,5.515928,1
0,1,86,1.3e-05,5.515941,1
0,1,86,8e-06,5.515949,1
0,1,54,0.005166,5.521115,1
1,0,1294,0.010156,5.531271,1
0,1,74,6.8e-05,5.531339,1
1,0,133,0.096582,5.627921,1
1,0,133,0.000689,5.62861,1
0,1,54,7.1e-05,5.628681,1
1,0,432,0.09751,5.726191,1
1,0,522,0.006133,5.732324,1
0,1,111,0.000334,5.732658,1
1,0,1514,0.000747,5.733405,1
1,0,254,0.0,5.733405,1
0,1,106,0.000339,5.733744,1
0,1,152,0.003335,5.737079,1
1,0,74,0.012194,5.749273,1
1,0,326,0.003188,5.752461,1
1,0,1450,0.001055,5.753516,1
1,0,1450,0.0,5.753516,1
0,1,74,2.7e-05,5.753543,1
1,0,1450,0.000772,5.754315,1
1,0,1450,0.0,5.754315,1
0,1,74,2.3e-05,5.754338,1
1,0,1450,0.004435,5.758773,1
1,0,1450,0.0,5.758773,1
0,1,74,2.6e-05,5.758799,1
1,0,1450,0.003233,5.762032,1
0,1,74,6.9e-05,5.762101,1
1,0,1450,0.007118,5.769219,1
1,0,1450,0.000396,5.769615,1
0,1,74,3.6e-05,5.769651,1
1,0,105,0.000599,5.77025,1
1,0,1450,0.001529,5.771779,1
1,0,1450,0.0,5.771779,1
0,1,74,4.4e-05,5.771823,1
1,0,1206,0.003603,5.775426,1
0,1,74,0.04881,5.824236,1
1,0,1206,0.008859,5.833095,1
0,1,86,3.5e-05,5.83313,1
1,0,958,0.1655,5.99863,1
1,0,1111,0.001317,5.999947,1
0,1,106,0.000191,6.000138,1
0,1,503,0.004076,6.004214,1
1,0,1514,0.006138,6.010352,1
1,0,1253,0.000123,6.010475,1
0,1,106,0.000202,6.010677,1
0,1,164,0.001447,6.012124,1
1,0,74,0.009122,6.021246,1
1,0,323,0.001739,6.022985,1
0,1,74,5.5e-05,6.02304,1
1,0,1450,0.000223,6.023263,1
1,0,1450,0.0,6.023263,1
0,1,74,2.7e-05,6.02329,1
1,0,1450,0.002711,6.026001,1
1,0,1450,0.0,6.026001,1
0,1,74,5.8e-05,6.026059,1
1,0,1450,0.004935,6.030994,1
0,1,74,6.1e-05,6.031055,1
1,0,1450,8e-05,6.031135,1
0,1,74,1.9e-05,6.031154,1
1,0,1450,0.001193,6.032347,1
0,1,74,6.2e-05,6.032409,1
1,0,965,0.000146,6.032555,1
1,0,74,0.001891,6.034446,1
0,1,580,0.003131,6.037577,1
1,0,1450,0.00277,6.040347,1
0,1,74,5.2e-05,6.040399,1
1,0,1450,0.000259,6.040658,1
1,0,1450,0.002702,6.04336,1
0,1,74,5e-05,6.04341,1
1,0,1450,0.000474,6.043884,1
1,0,1450,0.00086,6.044744,1
0,1,74,2.4e-05,6.044768,1
1,0,1450,0.000324,6.045092,1
1,0,1450,0.00604,6.051132,1
0,1,74,5.8e-05,6.05119,1
1,0,1450,0.000236,6.051426,1
1,0,1450,0.000485,6.051911,1
1,0,1450,0.0,6.051911,1
0,1,74,4.1e-05,6.051952,1
0,1,548,0.002627,6.054579,1
0,1,153,0.000102,6.054681,1
0,1,152,0.000457,6.055138,1
1,0,74,0.001199,6.056337,1
0,1,110,0.001889,6.058226,1
0,1,110,5.5e-05,6.058281,1
1,0,333,0.001108,6.059389,1
1,0,1450,0.000772,6.060161,1
1,0,1450,0.0,6.060161,1
0,1,74,6.6e-05,6.060227,1
1,0,1450,0.000667,6.060894,1
0,1,74,3.1e-05,6.060925,1
1,0,1450,0.000357,6.061282,1
1,0,1450,0.000369,6.061651,1
1,0,1152,0.0,6.061651,1
0,1,74,4.1e-05,6.061692,1
1,0,1450,0.002646,6.064338,1
0,1,74,5.1e-05,6.064389,1
1,0,1450,0.000229,6.064618,1
1,0,1450,0.003015,6.067633,1
0,1,74,6.2e-05,6.067695,1
1,0,1450,0.000401,6.068096,1
1,0,1450,0.002868,6.070964,1
0,1,74,6e-05,6.071024,1
1,0,1450,0.000209,6.071233,1
1,0,1450,0.002841,6.074074,1
0,1,74,5e-05,6.074124,1
1,0,74,0.015306,6.08943,1
1,0,74,0.000389,6.089819,1
1,0,74,0.0,6.089819,1
1,0,74,0.0,6.089819,1
1,0,74,0.0,6.089819,1
1,0,299,0.0,6.089819,1
1,0,1450,0.000385,6.090204,1
0,1,74,3.4e-05,6.090238,1
1,0,1450,7.1e-05,6.090309,1
1,0,1450,0.002747,6.093056,1
0,1,74,5.1e-05,6.093107,1
1,0,1450,0.00032,6.093427,1
1,0,1450,0.00331,6.096737,1
0,1,74,5.2e-05,6.096789,1
1,0,1450,0.000586,6.097375,1
0,1,74,0.041845,6.13922,1
1,0,599,0.000837,6.140057,1
1,0,1309,0.000402,6.140459,1
1,0,595,0.0,6.140459,1
1,0,155,0.0,6.140459,1
0,1,106,0.000268,6.140727,1
0,1,106,0.0001,6.140827,1
0,1,164,0.002064,6.142891,1
1,0,1514,0.000229,6.14312,1
1,0,1238,0.000408,6.143528,1
1,0,1514,0.0,6.143528,1
1,0,1514,0.0,6.143528,1
1,0,240,0.0,6.143528,1
1,0,1450,0.0,6.143528,1
0,1,106,0.000245,6.143773,1
0,1,106,8e-05,6.143853,1
0,1,109,0.001497,6.14535,1
0,1,163,0.003481,6.148831,1
0,1,164,0.000192,6.149023,1
0,1,164,0.000442,6.149465,1
0,1,262,0.001915,6.15138,1
0,1,262,6.4e-05,6.151444,1
0,1,262,3.5e-05,6.151479,1
0,1,164,0.000703,6.152182,1
1,0,1450,0.003398,6.15558,1
1,0,1450,0.0,6.15558,1
1,0,1450,0.0,6.15558,1
0,1,74,6.6e-05,6.155646,1
0,1,74,3.6e-05,6.155682,1
1,0,1450,0.000866,6.156548,1
0,1,74,6.3e-05,6.156611,1
1,0,1450,0.000233,6.156844,1
0,1,74,2.7e-05,6.156871,1
1,0,1450,0.000734,6.157605,1
0,1,74,2.5e-05,6.15763,1
1,0,1450,0.001102,6.158732,1
0,1,74,2.2e-05,6.158754,1
1,0,1450,0.003379,6.162133,1
1,0,1450,0.0,6.162133,1
0,1,74,3.2e-05,6.162165,1
1,0,1450,0.001419,6.163584,1
1,0,1450,0.0,6.163584,1
0,1,74,3.4e-05,6.163618,1
1,0,74,0.002148,6.165766,1
1,0,1450,0.00053,6.166296,1
0,1,74,3.7e-05,6.166333,1
1,0,1450,0.000162,6.166495,1
0,1,74,2e-05,6.166515,1
1,0,74,0.002638,6.169153,1
0,1,107,4.7e-05,6.1692,1
1,0,74,0.000876,6.170076,1
1,0,1450,0.0,6.170076,1
1,0,1450,0.0,6.170076,1
0,1,74,8.9e-05,6.170165,1
1,0,74,0.001422,6.171587,1
1,0,74,0.0,6.171587,1
1,0,74,0.0,6.171587,1
1,0,1450,0.000479,6.172066,1
0,1,74,0.000142,6.172208,1
1,0,1450,0.000223,6.172431,1
1,0,112,0.0,6.172431,1
1,0,229,0.0,6.172431,1
0,1,74,0.00012,6.172551,1
0,1,74,3.8e-05,6.172589,1
1,0,112,0.000563,6.173152,1
1,0,229,0.000729,6.173881,1
0,1,74,2.4e-05,6.173905,1
1,0,1450,0.001029,6.174934,1
1,0,1450,0.000363,6.175297,1
0,1,74,2e-05,6.175317,1
1,0,112,0.000731,6.176048,1
1,0,171,0.000369,6.176417,1
0,1,74,1.9e-05,6.176436,1
0,1,66,0.000287,6.176723,1
1,0,1450,0.000759,6.177482,1
0,1,74,2.8e-05,6.17751,1
1,0,1450,0.00237,6.17988,1
0,1,74,2.3e-05,6.179903,1
1,0,1450,0.000287,6.18019,1
0,1,74,2e-05,6.18021,1
1,0,1450,0.000795,6.181005,1
1,0,1450,0.0,6.181005,1
0,1,74,2.3e-05,6.181028,1
1,0,1514,0.000993,6.182021,1
1,0,1514,0.000582,6.182603,1
1,0,1099,0.0,6.182603,1
